crossreg_id,trial_id,status,last_updated,registration_date,actual_completion_date,estimated_completion_date,is_interventional,is_completed_2018_2021,is_german_umc,has_trial_de_protocol,has_euctr_results,completion_date,has_premature,has_de_premature,completion_date_type,filled_actual_completion_dates,filled_euctr_completion_date,has_interventional,has_german_umc,registries,has_cluster_de_protocol,hierarchical_completion_date,has_completion_2018_2021,recent_status,has_withdrawn_status,many_to_many,trns_in_cluster,mtm_validated
2014-005263-33_NCT02537054,NCT02537054,COMPLETED,2019-05-05,2015-08-21,2018-07-02,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-07-02,FALSE,FALSE,ACTUAL,2018-07-02,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-07-02,TRUE,Completed,FALSE,FALSE,2,FALSE
2014-005384-33_NCT02249429,2014-005384-33,Completed,2019-11-16,2015-06-08,2018-09-11,NA,TRUE,TRUE,FALSE,TRUE,TRUE,2018-09-11,FALSE,FALSE,NA,2018-09-11,2018-09-11,TRUE,FALSE,ClinicalTrials.gov_EudraCT,TRUE,2018-09-11,TRUE,Completed,FALSE,FALSE,2,TRUE
2014-005384-33_NCT02249429,NCT02249429,COMPLETED,2019-08-27,2014-09-08,2018-09-11,NA,TRUE,TRUE,FALSE,NA,TRUE,2018-09-11,FALSE,FALSE,ACTUAL,2018-09-11,NA,TRUE,FALSE,ClinicalTrials.gov_EudraCT,TRUE,2018-09-11,TRUE,Completed,FALSE,FALSE,2,TRUE
2014-005473-36_DRKS00007125,DRKS00007125,DISCONTINIUED,2023-01-24,2015-05-19,2020-02-05,NA,TRUE,TRUE,TRUE,NA,TRUE,2020-02-05,FALSE,FALSE,NA,2020-02-05,2020-02-05,TRUE,TRUE,DRKS_EudraCT,TRUE,2020-02-05,TRUE,DISCONTINIUED,FALSE,FALSE,2,FALSE
2014-005473-36_DRKS00007125,2014-005473-36,Completed,2022-06-15,2015-01-26,2020-02-05,2020-02-05,TRUE,TRUE,TRUE,TRUE,TRUE,2020-02-05,FALSE,FALSE,NA,NA,2020-02-05,TRUE,TRUE,DRKS_EudraCT,TRUE,2020-02-05,TRUE,DISCONTINIUED,FALSE,FALSE,2,FALSE
2014-005531-13_NCT03205267,2014-005531-13,Prematurely Ended,2022-03-30,2015-09-21,2020-06-23,2019-06-19,TRUE,TRUE,TRUE,TRUE,TRUE,2020-06-23,TRUE,TRUE,NA,NA,2020-06-23,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-06-23,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2014-005531-13_NCT03205267,NCT03205267,UNKNOWN,2017-06-28,2017-05-29,NA,2019-10-31,TRUE,TRUE,TRUE,NA,TRUE,2019-10-31,TRUE,TRUE,ESTIMATED,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-06-23,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2015-000125-36_NCT03004066,2015-000125-36,Completed,2021-06-23,2016-03-21,2019-03-31,2019-03-31,TRUE,TRUE,TRUE,TRUE,TRUE,2019-03-31,FALSE,FALSE,NA,2019-03-31,2019-03-31,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-03-31,TRUE,Completed,FALSE,FALSE,2,FALSE
2015-000125-36_NCT03004066,NCT03004066,COMPLETED,2019-04-18,2016-11-16,2019-03-31,NA,FALSE,TRUE,TRUE,NA,TRUE,2019-03-31,FALSE,FALSE,ACTUAL,2019-03-31,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-03-31,TRUE,Completed,FALSE,FALSE,2,FALSE
2015-000360-34_NCT02486133,NCT02486133,COMPLETED,2023-11-23,2015-06-15,2018-05-31,NA,TRUE,TRUE,FALSE,NA,TRUE,2018-05-31,TRUE,TRUE,ACTUAL,2018-05-31,2018-06-15,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-06-15,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-000360-34_NCT02486133,2015-000360-34,Prematurely Ended,2020-07-29,2015-04-07,2018-06-15,NA,TRUE,TRUE,TRUE,TRUE,TRUE,2018-06-15,TRUE,TRUE,NA,2018-06-15,2018-06-15,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-06-15,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-000388-15_DRKS00010942,DRKS00010942,DISCONTINIUED,2023-01-19,2016-08-17,2019-02-27,NA,TRUE,TRUE,TRUE,NA,TRUE,2019-02-27,TRUE,TRUE,NA,2019-02-27,NA,TRUE,TRUE,DRKS_EudraCT,TRUE,2019-02-27,TRUE,DISCONTINIUED,FALSE,FALSE,2,FALSE
2015-000388-15_DRKS00010942,2015-000388-15,Prematurely Ended,2021-12-13,2015-12-09,NA,2019-02-27,TRUE,TRUE,TRUE,TRUE,TRUE,2019-02-27,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,DRKS_EudraCT,TRUE,2019-02-27,TRUE,DISCONTINIUED,FALSE,FALSE,2,FALSE
2015-000399-81_NCT02742844,2015-000399-81,Prematurely Ended,2021-05-26,2015-09-11,2019-01-15,2020-03-27,TRUE,TRUE,FALSE,TRUE,TRUE,2019-01-15,TRUE,TRUE,NA,2019-01-15,2019-01-15,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-01-15,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2015-000399-81_NCT02742844,NCT02742844,TERMINATED,2020-07-01,2016-04-07,2019-01-15,NA,TRUE,TRUE,TRUE,NA,TRUE,2019-01-15,TRUE,TRUE,ACTUAL,2019-01-15,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-01-15,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2015-000458-40_NCT02733367,NCT02733367,COMPLETED,2019-10-22,2016-03-16,2018-08-10,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-08-10,FALSE,FALSE,ACTUAL,2018-08-10,2018-08-10,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-08-10,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-000458-40_NCT02733367,2015-000458-40,Completed,2019-02-14,2015-08-21,2018-08-10,2018-08-10,TRUE,TRUE,FALSE,TRUE,TRUE,2018-08-10,FALSE,FALSE,NA,NA,2018-08-10,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-08-10,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-000465-31_DRKS00012657,2015-000465-31,Prematurely Ended,2021-02-06,2016-03-30,NA,2019-11-25,TRUE,TRUE,TRUE,TRUE,TRUE,2019-11-25,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,DRKS_EudraCT,TRUE,2019-11-25,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2015-000465-31_DRKS00012657,DRKS00012657,PENDING,2017-07-19,2017-07-19,NA,NA,TRUE,NA,FALSE,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,DRKS_EudraCT,TRUE,2019-11-25,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2015-000488-15_DRKS00009971,DRKS00009971,COMPLETE_FOLLOW_UP_COMPLETE,2023-01-20,2016-01-27,2018-08-16,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-08-16,FALSE,FALSE,NA,2018-08-16,2018-08-16,TRUE,TRUE,DRKS_EudraCT,TRUE,2018-08-16,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,2,FALSE
2015-000488-15_DRKS00009971,2015-000488-15,Completed,2020-07-11,2015-08-07,2018-08-16,2018-08-16,TRUE,TRUE,TRUE,TRUE,TRUE,2018-08-16,FALSE,FALSE,NA,NA,2018-08-16,TRUE,TRUE,DRKS_EudraCT,TRUE,2018-08-16,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,2,FALSE
2015-000538-31_DRKS00011113_NCT02967302,2015-000538-31,Completed,2023-03-20,2015-04-07,2021-08-27,2021-08-27,TRUE,TRUE,TRUE,TRUE,TRUE,2021-08-27,FALSE,FALSE,NA,NA,2021-08-27,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2021-08-27,TRUE,Completed,FALSE,FALSE,3,FALSE
2015-000538-31_DRKS00011113_NCT02967302,NCT02967302,UNKNOWN,2021-08-02,2016-11-10,NA,2021-12-31,TRUE,TRUE,TRUE,NA,TRUE,2021-12-31,FALSE,FALSE,ESTIMATED,NA,NA,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2021-08-27,TRUE,Completed,FALSE,FALSE,3,FALSE
2015-000538-31_DRKS00011113_NCT02967302,DRKS00011113,RECRUITING,2016-11-15,2016-11-15,NA,NA,TRUE,NA,TRUE,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2021-08-27,TRUE,Completed,FALSE,FALSE,3,FALSE
2015-000568-32_NCT03153514,NCT03153514,TERMINATED,2021-12-16,2017-05-12,2019-06-06,NA,TRUE,TRUE,TRUE,NA,TRUE,2019-06-06,TRUE,TRUE,ACTUAL,2019-06-06,2019-09-30,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-09-30,TRUE,TERMINATED,FALSE,FALSE,2,FALSE
2015-000568-32_NCT03153514,2015-000568-32,Prematurely Ended,2020-10-07,2016-11-01,2019-09-30,2019-09-30,TRUE,TRUE,TRUE,TRUE,TRUE,2019-09-30,TRUE,TRUE,NA,NA,2019-09-30,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-09-30,TRUE,TERMINATED,FALSE,FALSE,2,FALSE
2015-000686-32_NCT03312855,2015-000686-32,Completed,2021-05-05,2015-03-17,2020-03-26,2020-03-26,TRUE,TRUE,TRUE,TRUE,TRUE,2020-03-26,FALSE,FALSE,NA,2020-03-26,2020-03-26,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-03-26,TRUE,Completed,FALSE,FALSE,2,FALSE
2015-000686-32_NCT03312855,NCT03312855,COMPLETED,2020-04-17,2017-10-13,2020-03-26,NA,TRUE,TRUE,TRUE,NA,TRUE,2020-03-26,FALSE,FALSE,ACTUAL,2020-03-26,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-03-26,TRUE,Completed,FALSE,FALSE,2,FALSE
2015-000749-21_NCT02728778,2015-000749-21,Completed,2024-01-03,2015-12-30,2019-05-10,2019-05-10,TRUE,TRUE,TRUE,TRUE,TRUE,2019-05-10,FALSE,FALSE,NA,2019-10-31,2019-05-10,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-05-10,TRUE,Completed,FALSE,FALSE,2,FALSE
2015-000749-21_NCT02728778,NCT02728778,COMPLETED,2020-05-28,2016-03-31,2019-10-31,NA,TRUE,TRUE,TRUE,NA,TRUE,2019-10-31,FALSE,FALSE,ACTUAL,2019-10-31,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-05-10,TRUE,Completed,FALSE,FALSE,2,FALSE
2015-000762-65_NCT02733094,NCT02733094,COMPLETED,2023-04-11,2016-03-28,2019-09-19,NA,TRUE,TRUE,FALSE,NA,TRUE,2019-09-19,FALSE,FALSE,ACTUAL,2019-09-19,2019-09-19,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-09-19,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-000762-65_NCT02733094,2015-000762-65,Completed,2020-10-02,2015-06-25,2019-09-19,2019-09-19,TRUE,TRUE,TRUE,TRUE,TRUE,2019-09-19,FALSE,FALSE,NA,NA,2019-09-19,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-09-19,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-001119-11_NCT02653313,NCT02653313,COMPLETED,2022-11-16,2015-12-04,2018-05-31,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-05-31,FALSE,FALSE,ACTUAL,2018-05-31,2020-05-28,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-05-28,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-001119-11_NCT02653313,2015-001119-11,Completed,2022-01-11,2015-04-16,2020-05-28,2018-05-16,TRUE,TRUE,FALSE,TRUE,TRUE,2020-05-28,FALSE,FALSE,NA,NA,2020-05-28,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-05-28,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-001306-33_NCT02669511,NCT02669511,COMPLETED,2019-07-03,2016-01-07,2018-01-12,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-01-12,TRUE,FALSE,ACTUAL,2018-01-12,2018-01-12,TRUE,TRUE,ClinicalTrials.gov_EudraCT,FALSE,2018-01-12,TRUE,COMPLETED,FALSE,FALSE,2,TRUE
2015-001306-33_NCT02669511,2015-001306-33,Completed,2019-04-20,2017-02-10,2018-01-12,2018-01-12,TRUE,TRUE,FALSE,FALSE,TRUE,2018-01-12,TRUE,FALSE,NA,NA,2018-01-12,TRUE,TRUE,ClinicalTrials.gov_EudraCT,FALSE,2018-01-12,TRUE,COMPLETED,FALSE,FALSE,2,TRUE
2015-001456-29_DRKS00009444_NCT02456948,2015-001456-29,Completed,2022-05-21,2015-07-08,2020-08-07,2020-08-07,TRUE,TRUE,TRUE,TRUE,TRUE,2020-08-07,FALSE,FALSE,NA,2020-08-07,2020-08-07,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2020-08-07,TRUE,Completed,FALSE,FALSE,3,FALSE
2015-001456-29_DRKS00009444_NCT02456948,DRKS00009444,COMPLETE_FOLLOW_UP_COMPLETE,2020-10-21,2015-12-04,2020-08-07,NA,TRUE,TRUE,TRUE,NA,TRUE,2020-08-07,FALSE,FALSE,NA,2020-08-07,NA,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2020-08-07,TRUE,Completed,FALSE,FALSE,3,FALSE
2015-001456-29_DRKS00009444_NCT02456948,NCT02456948,COMPLETED,2020-10-16,2015-05-27,2020-08-07,NA,TRUE,TRUE,TRUE,NA,TRUE,2020-08-07,FALSE,FALSE,ACTUAL,2020-08-07,NA,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2020-08-07,TRUE,Completed,FALSE,FALSE,3,FALSE
2015-001522-41_NCT02758223,2015-001522-41,Completed,2024-04-03,2015-07-03,2022-12-30,2021-08-23,TRUE,FALSE,TRUE,TRUE,TRUE,2022-12-30,FALSE,FALSE,NA,2021-05-31,2022-12-30,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2022-12-30,FALSE,Completed,FALSE,FALSE,2,FALSE
2015-001522-41_NCT02758223,NCT02758223,COMPLETED,2022-07-12,2016-02-25,2021-05-31,NA,TRUE,TRUE,TRUE,NA,TRUE,2021-05-31,FALSE,FALSE,ACTUAL,2021-05-31,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2022-12-30,FALSE,Completed,FALSE,FALSE,2,FALSE
2015-001755-72_NCT02682693,2015-001755-72,Completed,2021-09-16,2016-09-09,2020-02-28,NA,TRUE,TRUE,FALSE,TRUE,TRUE,2020-02-28,FALSE,FALSE,NA,2020-02-28,2020-02-28,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-02-28,TRUE,Completed,FALSE,FALSE,2,FALSE
2015-001755-72_NCT02682693,NCT02682693,COMPLETED,2021-02-01,2016-01-27,2020-12-31,NA,TRUE,TRUE,TRUE,NA,TRUE,2020-12-31,FALSE,FALSE,ACTUAL,2020-12-31,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-02-28,TRUE,Completed,FALSE,FALSE,2,FALSE
2015-001763-39_NCT02802059,NCT02802059,COMPLETED,2020-10-26,2016-01-18,2020-10-12,NA,TRUE,TRUE,TRUE,NA,FALSE,2020-10-12,FALSE,FALSE,ACTUAL,2020-10-12,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-10-12,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-001763-39_NCT02802059,2015-001763-39,Completed,NA,2015-06-09,NA,2020-10-12,TRUE,TRUE,FALSE,TRUE,FALSE,2020-10-12,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-10-12,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-001785-26_DRKS00012316_NCT02329327,DRKS00012316,COMPLETE_FOLLOW_UP_COMPLETE,2023-01-27,2017-08-02,2019-12-06,NA,TRUE,TRUE,TRUE,NA,TRUE,2019-12-06,FALSE,FALSE,NA,2019-12-06,2020-09-24,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2020-09-24,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,3,FALSE
2015-001785-26_DRKS00012316_NCT02329327,NCT02329327,COMPLETED,2022-01-25,2014-12-18,2020-09-24,NA,TRUE,TRUE,FALSE,NA,TRUE,2020-09-24,FALSE,FALSE,ACTUAL,2020-09-24,2020-09-24,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2020-09-24,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,3,FALSE
2015-001785-26_DRKS00012316_NCT02329327,2015-001785-26,Completed,2021-11-13,2015-09-17,2020-09-24,NA,TRUE,TRUE,FALSE,TRUE,TRUE,2020-09-24,FALSE,FALSE,NA,2020-09-24,2020-09-24,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2020-09-24,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,3,FALSE
2015-001820-51_NCT02803177,2015-001820-51,Completed,2021-09-08,2015-10-15,2020-01-07,2020-01-07,TRUE,TRUE,TRUE,TRUE,TRUE,2020-01-07,FALSE,FALSE,NA,2019-12-31,2020-01-07,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-01-07,TRUE,Completed,FALSE,FALSE,2,FALSE
2015-001820-51_NCT02803177,NCT02803177,COMPLETED,2020-01-13,2016-06-07,2019-12-31,NA,TRUE,TRUE,TRUE,NA,TRUE,2019-12-31,FALSE,FALSE,ACTUAL,2019-12-31,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-01-07,TRUE,Completed,FALSE,FALSE,2,FALSE
2015-001830-12_NCT02596555,2015-001830-12,Completed,2022-01-11,2015-07-20,2021-02-12,2020-03-16,TRUE,TRUE,TRUE,TRUE,TRUE,2021-02-12,TRUE,FALSE,NA,2020-02-29,2021-02-12,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2021-02-12,TRUE,Completed,FALSE,FALSE,2,FALSE
2015-001830-12_NCT02596555,NCT02596555,TERMINATED,2020-02-12,2015-11-03,2020-02-29,NA,TRUE,TRUE,TRUE,NA,TRUE,2020-02-29,TRUE,FALSE,ACTUAL,2020-02-29,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2021-02-12,TRUE,Completed,FALSE,FALSE,2,FALSE
2015-001961-20_NCT02611778,NCT02611778,COMPLETED,2021-09-02,2015-11-19,2018-06-06,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-06-06,FALSE,FALSE,ACTUAL,2018-06-06,2018-06-08,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-06-08,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-001961-20_NCT02611778,2015-001961-20,Completed,2021-05-13,2015-10-22,2018-06-08,2018-06-06,TRUE,TRUE,FALSE,TRUE,TRUE,2018-06-08,FALSE,FALSE,NA,NA,2018-06-08,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-06-08,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-002071-13_NCT02479555,NCT02479555,UNKNOWN,2020-02-19,2015-06-15,NA,2020-08-31,TRUE,TRUE,TRUE,NA,FALSE,2020-08-31,TRUE,FALSE,ESTIMATED,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,FALSE,2020-10-23,TRUE,UNKNOWN,FALSE,FALSE,2,FALSE
2015-002071-13_NCT02479555,2015-002071-13,Prematurely Ended,NA,2016-09-08,NA,2020-10-23,TRUE,TRUE,FALSE,FALSE,FALSE,2020-10-23,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,FALSE,2020-10-23,TRUE,UNKNOWN,FALSE,FALSE,2,FALSE
2015-002212-32_DRKS00011572_NCT02669680,NCT02669680,COMPLETED,2022-06-14,2016-01-22,2020-03-31,NA,TRUE,TRUE,TRUE,NA,TRUE,2020-03-31,FALSE,FALSE,ACTUAL,2020-03-31,2020-03-17,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2020-03-17,TRUE,COMPLETED,FALSE,FALSE,3,FALSE
2015-002212-32_DRKS00011572_NCT02669680,DRKS00011572,COMPLETE_FOLLOW_UP_COMPLETE,2021-07-09,2017-03-14,2020-03-17,NA,TRUE,TRUE,TRUE,NA,TRUE,2020-03-17,FALSE,FALSE,NA,2020-03-17,2020-03-17,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2020-03-17,TRUE,COMPLETED,FALSE,FALSE,3,FALSE
2015-002212-32_DRKS00011572_NCT02669680,2015-002212-32,Completed,2021-06-28,2015-10-27,2020-03-17,2020-03-17,TRUE,TRUE,TRUE,TRUE,TRUE,2020-03-17,FALSE,FALSE,NA,NA,2020-03-17,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2020-03-17,TRUE,COMPLETED,FALSE,FALSE,3,FALSE
2015-002288-41_NCT02863471,2015-002288-41,Completed,2021-10-07,2015-08-25,2018-10-31,2018-10-18,TRUE,TRUE,TRUE,TRUE,TRUE,2018-10-31,FALSE,FALSE,NA,NA,2018-10-31,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-10-31,TRUE,Completed,FALSE,FALSE,2,FALSE
2015-002288-41_NCT02863471,NCT02863471,UNKNOWN,2017-10-30,2016-08-08,NA,2018-10-31,TRUE,TRUE,TRUE,NA,TRUE,2018-10-31,FALSE,FALSE,ESTIMATED,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-10-31,TRUE,Completed,FALSE,FALSE,2,FALSE
2015-002378-19_NCT02579759,NCT02579759,COMPLETED,2020-02-13,2015-09-28,2018-08-31,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-08-31,FALSE,FALSE,ACTUAL,2018-08-31,2018-03-22,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-03-22,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-002378-19_NCT02579759,2015-002378-19,Suspended by CA,2019-10-04,2015-09-28,2018-03-22,2018-03-22,TRUE,TRUE,FALSE,TRUE,TRUE,2018-03-22,FALSE,FALSE,NA,NA,2018-03-22,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-03-22,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-002491-24_DRKS00008783,DRKS00008783,COMPLETE_FOLLOW_UP_COMPLETE,2020-12-11,2016-05-31,2018-09-26,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-09-26,FALSE,FALSE,NA,2018-09-26,2018-09-26,TRUE,TRUE,DRKS_EudraCT,TRUE,2018-09-26,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,2,FALSE
2015-002491-24_DRKS00008783,2015-002491-24,Completed,2020-02-23,2016-03-30,2018-09-26,2018-09-26,TRUE,TRUE,TRUE,TRUE,TRUE,2018-09-26,FALSE,FALSE,NA,NA,2018-09-26,TRUE,TRUE,DRKS_EudraCT,TRUE,2018-09-26,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,2,FALSE
2015-002602-36_DRKS00010738,DRKS00010738,DISCONTINIUED,2023-02-08,2016-07-15,2020-09-16,NA,TRUE,TRUE,TRUE,NA,FALSE,2020-09-16,FALSE,FALSE,NA,2020-09-16,NA,TRUE,TRUE,DRKS_EudraCT,TRUE,2020-09-16,TRUE,DISCONTINIUED,FALSE,FALSE,2,FALSE
2015-002602-36_DRKS00010738,2015-002602-36,Completed,NA,2016-03-08,NA,2022-05-20,TRUE,FALSE,TRUE,TRUE,FALSE,2022-05-20,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,DRKS_EudraCT,TRUE,2020-09-16,TRUE,DISCONTINIUED,FALSE,FALSE,2,FALSE
2015-002699-26_NCT02731105,NCT02731105,COMPLETED,2018-10-22,2016-03-29,2018-01-31,NA,TRUE,TRUE,TRUE,NA,FALSE,2018-01-31,FALSE,FALSE,ACTUAL,2018-01-31,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-01-31,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-002699-26_NCT02731105,2015-002699-26,Ongoing,NA,2015-08-13,NA,NA,TRUE,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-01-31,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-002935-16_NCT03241043,NCT03241043,COMPLETED,2021-05-03,2016-09-12,2019-04-30,NA,TRUE,TRUE,TRUE,NA,TRUE,2019-04-30,FALSE,FALSE,ACTUAL,2019-04-30,2019-04-01,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-04-01,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-002935-16_NCT03241043,2015-002935-16,Completed,2020-11-13,2015-09-16,2019-04-01,2019-04-01,TRUE,TRUE,TRUE,TRUE,TRUE,2019-04-01,FALSE,FALSE,NA,NA,2019-04-01,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-04-01,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-003128-30_NCT02626884,NCT02626884,COMPLETED,2021-04-06,2015-12-02,2020-08-31,NA,TRUE,TRUE,TRUE,NA,TRUE,2020-08-31,FALSE,FALSE,ACTUAL,2020-08-31,2020-05-20,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-05-20,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-003128-30_NCT02626884,2015-003128-30,Completed,2021-03-24,2015-12-21,2020-05-20,2020-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,2020-05-20,FALSE,FALSE,NA,NA,2020-05-20,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-05-20,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2015-003369-27_DRKS00010424,2015-003369-27,Completed,2020-11-04,2016-05-18,2018-06-05,2018-06-05,TRUE,TRUE,TRUE,TRUE,TRUE,2018-06-05,FALSE,FALSE,NA,NA,2018-06-05,TRUE,TRUE,DRKS_EudraCT,TRUE,2018-06-05,TRUE,Completed,FALSE,FALSE,2,FALSE
2015-003369-27_DRKS00010424,DRKS00010424,RECRUITING,2017-07-05,2016-07-25,NA,NA,TRUE,NA,TRUE,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,DRKS_EudraCT,TRUE,2018-06-05,TRUE,Completed,FALSE,FALSE,2,FALSE
