"trial_id","registry_url","registry","status","crossreg_id","crossreg_euctr","crossreg_drks","crossreg_ctgov","has_premature","has_de_premature","has_cluster_de_protocol","running_id","is_crossreg"
"NCT03085303","https://clinicaltrials.gov/study/NCT03085303","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1096,FALSE
"NCT04501692","https://clinicaltrials.gov/study/NCT04501692","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1097,FALSE
"NCT03114189","https://clinicaltrials.gov/study/NCT03114189","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1098,FALSE
"NCT04459208","https://clinicaltrials.gov/study/NCT04459208","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1099,FALSE
"NCT03913338","https://clinicaltrials.gov/study/NCT03913338","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1100,FALSE
"NCT02253277","https://clinicaltrials.gov/study/NCT02253277","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1101,FALSE
"NCT03698526","https://clinicaltrials.gov/study/NCT03698526","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1102,FALSE
"NCT05110534","https://clinicaltrials.gov/study/NCT05110534","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1103,FALSE
"NCT02149225","https://clinicaltrials.gov/study/NCT02149225","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1104,FALSE
"NCT04654312","https://clinicaltrials.gov/study/NCT04654312","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1105,FALSE
"NCT03104660","https://clinicaltrials.gov/study/NCT03104660","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1106,FALSE
"NCT02551146","https://clinicaltrials.gov/study/NCT02551146","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1107,FALSE
"NCT03240380","https://clinicaltrials.gov/study/NCT03240380","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1108,FALSE
"NCT03079960","https://clinicaltrials.gov/study/NCT03079960","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1109,FALSE
"NCT03151590","https://clinicaltrials.gov/study/NCT03151590","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1110,FALSE
"NCT02633449","https://clinicaltrials.gov/study/NCT02633449","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1111,FALSE
"NCT02883699","https://clinicaltrials.gov/study/NCT02883699","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1112,FALSE
"NCT02429440","https://clinicaltrials.gov/study/NCT02429440","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1113,FALSE
"NCT03445429","https://clinicaltrials.gov/study/NCT03445429","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1114,FALSE
"NCT03003338","https://clinicaltrials.gov/study/NCT03003338","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1115,FALSE
"NCT03399383","https://clinicaltrials.gov/study/NCT03399383","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1116,FALSE
"NCT03902275","https://clinicaltrials.gov/study/NCT03902275","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1117,FALSE
"NCT02594501","https://clinicaltrials.gov/study/NCT02594501","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1118,FALSE
"NCT02551510","https://clinicaltrials.gov/study/NCT02551510","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1119,FALSE
"NCT01057641","https://clinicaltrials.gov/study/NCT01057641","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1120,FALSE
"NCT02747784","https://clinicaltrials.gov/study/NCT02747784","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1121,FALSE
"NCT02359188","https://clinicaltrials.gov/study/NCT02359188","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1122,FALSE
"NCT05917886","https://clinicaltrials.gov/study/NCT05917886","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1123,FALSE
"NCT03542396","https://clinicaltrials.gov/study/NCT03542396","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1124,FALSE
"NCT03168048","https://clinicaltrials.gov/study/NCT03168048","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1125,FALSE
"NCT02852083","https://clinicaltrials.gov/study/NCT02852083","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1126,FALSE
"NCT04637997","https://clinicaltrials.gov/study/NCT04637997","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1127,FALSE
"NCT03271710","https://clinicaltrials.gov/study/NCT03271710","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1128,FALSE
"NCT01744561","https://clinicaltrials.gov/study/NCT01744561","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1129,FALSE
"NCT02346448","https://clinicaltrials.gov/study/NCT02346448","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1130,FALSE
"NCT02975141","https://clinicaltrials.gov/study/NCT02975141","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1131,FALSE
"NCT04739020","https://clinicaltrials.gov/study/NCT04739020","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1132,FALSE
"NCT03104166","https://clinicaltrials.gov/study/NCT03104166","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1133,FALSE
"NCT03393351","https://clinicaltrials.gov/study/NCT03393351","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1134,FALSE
"NCT02631161","https://clinicaltrials.gov/study/NCT02631161","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1135,FALSE
"NCT03314675","https://clinicaltrials.gov/study/NCT03314675","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1136,FALSE
"NCT03701789","https://clinicaltrials.gov/study/NCT03701789","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1137,FALSE
"NCT03303651","https://clinicaltrials.gov/study/NCT03303651","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1138,FALSE
"NCT04069364","https://clinicaltrials.gov/study/NCT04069364","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1139,FALSE
"NCT03723239","https://clinicaltrials.gov/study/NCT03723239","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1140,FALSE
"NCT01827501","https://clinicaltrials.gov/study/NCT01827501","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1141,FALSE
"NCT04211493","https://clinicaltrials.gov/study/NCT04211493","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1142,FALSE
"NCT04146558","https://clinicaltrials.gov/study/NCT04146558","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1143,FALSE
"NCT04150627","https://clinicaltrials.gov/study/NCT04150627","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1144,FALSE
"NCT03590561","https://clinicaltrials.gov/study/NCT03590561","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1145,FALSE
"NCT04385771","https://clinicaltrials.gov/study/NCT04385771","ClinicalTrials.gov","SUSPENDED",NA,NA,NA,NA,NA,NA,NA,1146,FALSE
"NCT03510676","https://clinicaltrials.gov/study/NCT03510676","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1147,FALSE
"NCT02501005","https://clinicaltrials.gov/study/NCT02501005","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1148,FALSE
"NCT02544594","https://clinicaltrials.gov/study/NCT02544594","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1149,FALSE
"NCT03882502","https://clinicaltrials.gov/study/NCT03882502","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1150,FALSE
"NCT02627950","https://clinicaltrials.gov/study/NCT02627950","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1151,FALSE
"NCT03380949","https://clinicaltrials.gov/study/NCT03380949","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1152,FALSE
"NCT03196050","https://clinicaltrials.gov/study/NCT03196050","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1153,FALSE
"NCT02629705","https://clinicaltrials.gov/study/NCT02629705","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1154,FALSE
"NCT03901183","https://clinicaltrials.gov/study/NCT03901183","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1155,FALSE
"NCT03518749","https://clinicaltrials.gov/study/NCT03518749","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1156,FALSE
"NCT03705923","https://clinicaltrials.gov/study/NCT03705923","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1157,FALSE
"NCT01753050","https://clinicaltrials.gov/study/NCT01753050","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1158,FALSE
"NCT03187522","https://clinicaltrials.gov/study/NCT03187522","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1159,FALSE
"NCT03671447","https://clinicaltrials.gov/study/NCT03671447","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1160,FALSE
"NCT04495647","https://clinicaltrials.gov/study/NCT04495647","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1161,FALSE
"NCT03453463","https://clinicaltrials.gov/study/NCT03453463","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1162,FALSE
"NCT04211233","https://clinicaltrials.gov/study/NCT04211233","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1163,FALSE
"NCT03711071","https://clinicaltrials.gov/study/NCT03711071","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1164,FALSE
"NCT03471559","https://clinicaltrials.gov/study/NCT03471559","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1167,FALSE
"NCT02470013","https://clinicaltrials.gov/study/NCT02470013","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1168,FALSE
"NCT03345212","https://clinicaltrials.gov/study/NCT03345212","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1169,FALSE
"NCT02793193","https://clinicaltrials.gov/study/NCT02793193","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1170,FALSE
"NCT02139800","https://clinicaltrials.gov/study/NCT02139800","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1171,FALSE
"NCT02746549","https://clinicaltrials.gov/study/NCT02746549","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1172,FALSE
"NCT03512925","https://clinicaltrials.gov/study/NCT03512925","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1173,FALSE
"NCT04302883","https://clinicaltrials.gov/study/NCT04302883","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1174,FALSE
"NCT03488823","https://clinicaltrials.gov/study/NCT03488823","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1175,FALSE
"NCT04946110","https://clinicaltrials.gov/study/NCT04946110","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1177,FALSE
"NCT03593161","https://clinicaltrials.gov/study/NCT03593161","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1178,FALSE
"NCT01073358","https://clinicaltrials.gov/study/NCT01073358","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1179,FALSE
"NCT03771352","https://clinicaltrials.gov/study/NCT03771352","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1180,FALSE
"NCT03306069","https://clinicaltrials.gov/study/NCT03306069","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1181,FALSE
"NCT03958617","https://clinicaltrials.gov/study/NCT03958617","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1182,FALSE
"NCT01566123","https://clinicaltrials.gov/study/NCT01566123","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1183,FALSE
"NCT03507400","https://clinicaltrials.gov/study/NCT03507400","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1184,FALSE
"NCT03142061","https://clinicaltrials.gov/study/NCT03142061","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1185,FALSE
"NCT01005043","https://clinicaltrials.gov/study/NCT01005043","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1186,FALSE
"NCT02781194","https://clinicaltrials.gov/study/NCT02781194","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1187,FALSE
"NCT04460378","https://clinicaltrials.gov/study/NCT04460378","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1188,FALSE
"NCT03132272","https://clinicaltrials.gov/study/NCT03132272","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1189,FALSE
"NCT03874598","https://clinicaltrials.gov/study/NCT03874598","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1190,FALSE
"NCT02754778","https://clinicaltrials.gov/study/NCT02754778","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1191,FALSE
"NCT03525093","https://clinicaltrials.gov/study/NCT03525093","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1192,FALSE
"NCT02276404","https://clinicaltrials.gov/study/NCT02276404","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1194,FALSE
"NCT02808793","https://clinicaltrials.gov/study/NCT02808793","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1195,FALSE
"NCT02523664","https://clinicaltrials.gov/study/NCT02523664","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1196,FALSE
"NCT01933711","https://clinicaltrials.gov/study/NCT01933711","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1197,FALSE
"NCT02231658","https://clinicaltrials.gov/study/NCT02231658","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1198,FALSE
"NCT03246594","https://clinicaltrials.gov/study/NCT03246594","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1199,FALSE
"NCT03691402","https://clinicaltrials.gov/study/NCT03691402","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1201,FALSE
"NCT04137432","https://clinicaltrials.gov/study/NCT04137432","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1202,FALSE
"NCT03274349","https://clinicaltrials.gov/study/NCT03274349","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1203,FALSE
"NCT01951937","https://clinicaltrials.gov/study/NCT01951937","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1204,FALSE
"NCT04159285","https://clinicaltrials.gov/study/NCT04159285","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1205,FALSE
"NCT02699866","https://clinicaltrials.gov/study/NCT02699866","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1207,FALSE
"NCT04879719","https://clinicaltrials.gov/study/NCT04879719","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1208,FALSE
"NCT03065751","https://clinicaltrials.gov/study/NCT03065751","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1209,FALSE
"NCT01763476","https://clinicaltrials.gov/study/NCT01763476","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1210,FALSE
"NCT02607826","https://clinicaltrials.gov/study/NCT02607826","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1211,FALSE
"NCT02369939","https://clinicaltrials.gov/study/NCT02369939","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1212,FALSE
"NCT03045198","https://clinicaltrials.gov/study/NCT03045198","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1215,FALSE
"NCT04334096","https://clinicaltrials.gov/study/NCT04334096","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1216,FALSE
"NCT02666885","https://clinicaltrials.gov/study/NCT02666885","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1217,FALSE
"NCT02093377","https://clinicaltrials.gov/study/NCT02093377","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1218,FALSE
"NCT05585892","https://clinicaltrials.gov/study/NCT05585892","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1219,FALSE
"NCT02295735","https://clinicaltrials.gov/study/NCT02295735","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1220,FALSE
"NCT02364167","https://clinicaltrials.gov/study/NCT02364167","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1221,FALSE
"NCT03615911","https://clinicaltrials.gov/study/NCT03615911","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1222,FALSE
"NCT03417323","https://clinicaltrials.gov/study/NCT03417323","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1223,FALSE
"NCT01368666","https://clinicaltrials.gov/study/NCT01368666","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1224,FALSE
"NCT03086135","https://clinicaltrials.gov/study/NCT03086135","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1225,FALSE
"NCT02472691","https://clinicaltrials.gov/study/NCT02472691","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1226,FALSE
"NCT04440709","https://clinicaltrials.gov/study/NCT04440709","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1227,FALSE
"NCT02189967","https://clinicaltrials.gov/study/NCT02189967","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1228,FALSE
"NCT03024268","https://clinicaltrials.gov/study/NCT03024268","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1229,FALSE
"NCT03894774","https://clinicaltrials.gov/study/NCT03894774","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1230,FALSE
"NCT04873076","https://clinicaltrials.gov/study/NCT04873076","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1231,FALSE
"NCT04736862","https://clinicaltrials.gov/study/NCT04736862","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1232,FALSE
"NCT03528889","https://clinicaltrials.gov/study/NCT03528889","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1233,FALSE
"NCT00402519","https://clinicaltrials.gov/study/NCT00402519","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1234,FALSE
"NCT03163108","https://clinicaltrials.gov/study/NCT03163108","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1235,FALSE
"NCT03556748","https://clinicaltrials.gov/study/NCT03556748","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1236,FALSE
"NCT03865225","https://clinicaltrials.gov/study/NCT03865225","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1237,FALSE
"NCT01190371","https://clinicaltrials.gov/study/NCT01190371","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1238,FALSE
"NCT02465346","https://clinicaltrials.gov/study/NCT02465346","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1239,FALSE
"NCT02997683","https://clinicaltrials.gov/study/NCT02997683","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1240,FALSE
"NCT02598245","https://clinicaltrials.gov/study/NCT02598245","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1241,FALSE
"NCT02839993","https://clinicaltrials.gov/study/NCT02839993","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1242,FALSE
"NCT01248403","https://clinicaltrials.gov/study/NCT01248403","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1243,FALSE
"NCT02693691","https://clinicaltrials.gov/study/NCT02693691","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1244,FALSE
"NCT04252248","https://clinicaltrials.gov/study/NCT04252248","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1245,FALSE
"NCT04745468","https://clinicaltrials.gov/study/NCT04745468","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1246,FALSE
"NCT02384291","https://clinicaltrials.gov/study/NCT02384291","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1247,FALSE
"NCT04375371","https://clinicaltrials.gov/study/NCT04375371","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1248,FALSE
"NCT03200405","https://clinicaltrials.gov/study/NCT03200405","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1249,FALSE
"NCT00844220","https://clinicaltrials.gov/study/NCT00844220","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1250,FALSE
"NCT03795623","https://clinicaltrials.gov/study/NCT03795623","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1251,FALSE
"NCT03118219","https://clinicaltrials.gov/study/NCT03118219","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1252,FALSE
"NCT02451306","https://clinicaltrials.gov/study/NCT02451306","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1253,FALSE
"NCT02676791","https://clinicaltrials.gov/study/NCT02676791","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1254,FALSE
"NCT01949753","https://clinicaltrials.gov/study/NCT01949753","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1255,FALSE
"NCT04372849","https://clinicaltrials.gov/study/NCT04372849","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1256,FALSE
"NCT03255304","https://clinicaltrials.gov/study/NCT03255304","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1257,FALSE
"NCT01720420","https://clinicaltrials.gov/study/NCT01720420","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1259,FALSE
"NCT03682146","https://clinicaltrials.gov/study/NCT03682146","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1260,FALSE
"NCT02478996","https://clinicaltrials.gov/study/NCT02478996","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1261,FALSE
"NCT01956708","https://clinicaltrials.gov/study/NCT01956708","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1262,FALSE
"NCT03460288","https://clinicaltrials.gov/study/NCT03460288","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1263,FALSE
"NCT03815240","https://clinicaltrials.gov/study/NCT03815240","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1264,FALSE
"NCT03959995","https://clinicaltrials.gov/study/NCT03959995","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1265,FALSE
"NCT03528824","https://clinicaltrials.gov/study/NCT03528824","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1266,FALSE
"NCT04563351","https://clinicaltrials.gov/study/NCT04563351","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1267,FALSE
"NCT03303365","https://clinicaltrials.gov/study/NCT03303365","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1268,FALSE
"NCT03432611","https://clinicaltrials.gov/study/NCT03432611","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1270,FALSE
"NCT03651726","https://clinicaltrials.gov/study/NCT03651726","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1271,FALSE
"NCT02588066","https://clinicaltrials.gov/study/NCT02588066","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1272,FALSE
"NCT03773081","https://clinicaltrials.gov/study/NCT03773081","ClinicalTrials.gov","TERMINATED",NA,NA,NA,NA,NA,NA,NA,1273,FALSE
"NCT03710694","https://clinicaltrials.gov/study/NCT03710694","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1274,FALSE
"NCT02319408","https://clinicaltrials.gov/study/NCT02319408","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1275,FALSE
"NCT04670848","https://clinicaltrials.gov/study/NCT04670848","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1276,FALSE
"NCT03631511","https://clinicaltrials.gov/study/NCT03631511","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1277,FALSE
"NCT03979573","https://clinicaltrials.gov/study/NCT03979573","ClinicalTrials.gov","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,1278,FALSE
"NCT02869087","https://clinicaltrials.gov/study/NCT02869087","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1279,FALSE
"NCT02791724","https://clinicaltrials.gov/study/NCT02791724","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1280,FALSE
"NCT02929368","https://clinicaltrials.gov/study/NCT02929368","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1281,FALSE
"NCT02288468","https://clinicaltrials.gov/study/NCT02288468","ClinicalTrials.gov","COMPLETED",NA,NA,NA,NA,NA,NA,NA,1282,FALSE
